Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,generation
20000,2192,453,2000,400,,,,,0.01995
20000,2193,453,2000,400,,,,,0.02
20000,2193,453,2000,400,,,,,0.02005
20000,2194,453,2000,400,,,,,0.0201
20000,2194,453,2000,400,,,,,0.02015
20000,2195,454,2000,400,,,,,0.0202
20000,2195,454,2000,400,,,,,0.02025
20000,2196,454,2000,400,,,,,0.0203
20000,2197,454,2000,400,,,,,0.02035
20000,2197,454,2000,400,,,,,0.0204
20000,2198,454,2000,400,,,,,0.02045
20000,2198,454,2000,400,,,,,0.0205
20000,2199,454,2000,400,,,,,0.02055
20000,2199,455,2000,400,,,,,0.0206
20000,2200,455,2000,400,,,,,0.02065
20000,2200,455,2000,400,,,,,0.0207
20000,2201,455,2000,400,,,,,0.02075
20000,2201,455,2000,400,,,,,0.0208
20000,2202,455,2000,400,,,,,0.02085
20000,2202,455,2000,400,,,,,0.0209
20000,2203,456,2000,400,,,,,0.02095
20000,2203,456,2000,400,,,,,0.021
20000,2204,456,2000,400,,,,,0.02105
20000,2204,456,2000,400,,,,,0.0211
20000,2205,456,2000,400,,,,,0.02115
20000,2205,456,2000,400,,,,,0.0212
20000,2206,456,2000,400,,,,,0.02125
20000,2206,457,2000,400,,,,,0.0213
20000,2207,457,2000,400,,,,,0.02135
20000,2207,457,2000,400,,,,,0.0214
20000,2208,457,2000,400,,,,,0.02145
20000,2208,457,2000,400,,,,,0.0215
20000,2209,457,2000,400,,,,,0.02155
20000,2209,457,2000,400,,,,,0.0216
20000,2210,458,2000,400,,,,,0.02165
20000,2210,458,2000,400,,,,,0.0217
20000,2211,458,2000,400,,,,,0.02175
20000,2211,458,2000,400,,,,,0.0218
20000,2212,458,2000,400,,,,,0.02185
20000,2212,458,2000,400,,,,,0.0219
20000,2213,458,2000,400,,,,,0.02195
20000,2213,459,2000,400,,,,,0.022
20000,2214,459,2000,400,,,,,0.02205
20000,2214,459,2000,400,,,,,0.0221
20000,2215,459,2000,400,,,,,0.02215
20000,2215,459,2000,400,,,,,0.0222
20000,2216,459,2000,400,,,,,0.02225
20000,2216,459,2000,400,,,,,0.0223
20000,2217,460,2000,400,,,,,0.02235
20000,2217,460,2000,400,,,,,0.0224
20000,2218,460,2000,400,,,,,0.02245
20000,2218,460,2000,400,,,,,0.0225
20000,2219,460,2000,400,,,,,0.02255
20000,2219,460,2000,400,,,,,0.0226
20000,2220,460,2000,400,,,,,0.02265
20000,2220,461,2000,400,,,,,0.0227
20000,2221,461,2000,400,,,,,0.02275
20000,2221,461,2000,400,,,,,0.0228
20000,2222,461,2000,400,,,,,0.02285
20000,2222,461,2000,400,,,,,0.0229
20000,2223,461,2000,400,,,,,0.02295
20000,2223,461,2000,400,,,,,0.023
20000,2224,462,2000,400,,,,,0.02305
20000,2224,462,2000,400,,,,,0.0231
20000,2225,462,2000,400,,,,,0.02315
20000,2226,462,2000,400,,,,,0.0232
20000,2226,462,2000,400,,,,,0.02325
20000,2227,462,2000,400,,,,,0.0233
20000,2227,462,2000,400,,,,,0.02335
20000,2228,463,2000,400,,,,,0.0234
20000,2228,463,2000,400,,,,,0.02345
20000,2229,463,2000,400,,,,,0.0235
20000,2229,463,2000,400,,,,,0.02355
20000,2230,463,2000,400,,,,,0.0236
20000,2230,463,2000,400,,,,,0.02365
20000,2231,463,2000,400,,,,,0.0237
20000,2231,464,2000,400,,,,,0.02375
20000,2232,464,2000,400,,,,,0.0238
20000,2232,464,2000,400,,,,,0.02385
20000,2233,464,2000,400,,,,,0.0239
20000,2233,464,2000,400,,,,,0.02395
20000,2234,464,2000,400,,,,,0.024
20000,2234,464,2000,400,,,,,0.02405
20000,2235,465,2000,400,,,,,0.0241
20000,2235,465,2000,400,,,,,0.02415
20000,2236,465,2000,400,,,,,0.0242
20000,2236,465,2000,400,,,,,0.02425
20000,2237,465,2000,400,,,,,0.0243
20000,2237,465,2000,400,,,,,0.02435
20000,2238,465,2000,400,,,,,0.0244
20000,2238,466,2000,400,,,,,0.02445
20000,2239,466,2000,400,,,,,0.0245
20000,2239,466,2000,400,,,,,0.02455
20000,2240,466,2000,400,,,,,0.0246
20000,2240,466,2000,400,,,,,0.02465
20000,2241,466,2000,400,,,,,0.0247
20000,2241,467,2000,400,,,,,0.02475
20000,2242,467,2000,400,,,,,0.0248
20000,2243,467,2000,400,,,,,0.02485
20000,2243,467,2000,400,,,,,0.0249
20000,2244,467,2000,400,,,,,0.02495
20000,2244,467,2000,400,,,,,0.025
20000,2245,467,2000,400,,,,,0.02505
20000,2245,468,2000,400,,,,,0.0251
20000,2246,468,2000,400,,,,,0.02515
20000,2246,468,2000,400,,,,,0.0252
20000,2247,468,2000,400,,,,,0.02525
20000,2247,468,2000,400,,,,,0.0253
20000,2248,468,2000,400,,,,,0.02535
20000,2248,468,2000,400,,,,,0.0254
20000,2249,469,2000,400,,,,,0.02545
20000,2249,469,2000,400,,,,,0.0255
20000,2250,469,2000,400,,,,,0.02555
20000,2250,469,2000,400,,,,,0.0256
20000,2251,469,2000,400,,,,,0.02565
20000,2251,469,2000,400,,,,,0.0257
20000,2252,469,2000,400,,,,,0.02575
20000,2252,470,2000,400,,,,,0.0258
20000,2253,470,2000,400,,,,,0.02585
20000,2253,470,2000,400,,,,,0.0259
20000,2254,470,2000,400,,,,,0.02595
20000,2254,470,2000,400,,,,,0.026
20000,2255,470,2000,400,,,,,0.02605
20000,2255,470,2000,400,,,,,0.0261
20000,2256,471,2000,400,,,,,0.02615
20000,2256,471,2000,400,,,,,0.0262
20000,2257,471,2000,400,,,,,0.02625
20000,2258,471,2000,400,,,,,0.0263
20000,2258,471,2000,400,,,,,0.02635
20000,2259,471,2000,400,,,,,0.0264
20000,2259,471,2000,400,,,,,0.02645
20000,2260,472,2000,400,,,,,0.0265
20000,2260,472,2000,400,,,,,0.02655
20000,2261,472,2000,400,,,,,0.0266
20000,2261,472,2000,400,,,,,0.02665
20000,2262,472,2000,400,,,,,0.0267
20000,2262,472,2000,400,,,,,0.02675
20000,2263,472,2000,400,,,,,0.0268
20000,2263,473,2000,400,,,,,0.02685
20000,2264,473,2000,400,,,,,0.0269
20000,2264,473,2000,400,,,,,0.02695
20000,2265,473,2000,400,,,,,0.027
20000,2265,473,2000,400,,,,,0.02705
20000,2266,473,2000,400,,,,,0.0271
20000,2266,474,2000,400,,,,,0.02715
20000,2267,474,2000,400,,,,,0.0272
20000,2267,474,2000,400,,,,,0.02725
20000,2268,474,2000,400,,,,,0.0273
20000,2268,474,2000,400,,,,,0.02735
20000,2269,474,2000,400,,,,,0.0274
20000,2270,474,2000,400,,,,,0.02745
20000,2270,475,2000,400,,,,,0.0275
20000,2271,475,2000,400,,,,,0.02755
20000,2271,475,2000,400,,,,,0.0276
20000,2272,475,2000,400,,,,,0.02765
20000,2272,475,2000,400,,,,,0.0277
20000,2273,475,2000,400,,,,,0.02775
20000,2273,475,2000,400,,,,,0.0278
20000,2274,476,2000,400,,,,,0.02785
20000,2274,476,2000,400,,,,,0.0279
20000,2275,476,2000,400,,,,,0.02795
20000,2275,476,2000,400,,,,,0.028
20000,2276,476,2000,400,,,,,0.02805
20000,2276,476,2000,400,,,,,0.0281
20000,2277,476,2000,400,,,,,0.02815
20000,2277,477,2000,400,,,,,0.0282
20000,2278,477,2000,400,,,,,0.02825
20000,2278,477,2000,400,,,,,0.0283
20000,2279,477,2000,400,,,,,0.02835
20000,2279,477,2000,400,,,,,0.0284
20000,2280,477,2000,400,,,,,0.02845
20000,2281,478,2000,400,,,,,0.0285
20000,2281,478,2000,400,,,,,0.02855
20000,2282,478,2000,400,,,,,0.0286
20000,2282,478,2000,400,,,,,0.02865
20000,2283,478,2000,400,,,,,0.0287
20000,2283,478,2000,400,,,,,0.02875
20000,2284,478,2000,400,,,,,0.0288
20000,2284,479,2000,400,,,,,0.02885
20000,2285,479,2000,400,,,,,0.0289
20000,2285,479,2000,400,,,,,0.02895
20000,2286,479,2000,400,,,,,0.029
20000,2286,479,2000,400,,,,,0.02905
20000,2287,479,2000,400,,,,,0.0291
20000,2287,479,2000,400,,,,,0.02915
20000,2288,480,2000,400,,,,,0.0292
20000,2288,480,2000,400,,,,,0.02925
20000,2289,480,2000,400,,,,,0.0293
20000,2289,480,2000,400,,,,,0.02935
20000,2290,480,2000,400,,,,,0.0294
20000,2291,480,2000,400,,,,,0.02945
20000,2291,480,2000,400,,,,,0.0295
20000,2292,481,2000,400,,,,,0.02955
20000,2292,481,2000,400,,,,,0.0296
20000,2293,481,2000,400,,,,,0.02965
20000,2293,481,2000,400,,,,,0.0297
20000,2294,481,2000,400,,,,,0.02975
20000,2294,481,2000,400,,,,,0.0298
20000,2295,482,2000,400,,,,,0.02985
20000,2295,482,2000,400,,,,,0.0299
20000,2296,482,2000,400,,,,,0.02995
20000,2296,482,2000,400,,,,,0.03
20000,2297,482,2000,400,,,,,0.03005
20000,2297,482,2000,400,,,,,0.0301
20000,2298,482,2000,400,,,,,0.03015
20000,2298,483,2000,400,,,,,0.0302
20000,2299,483,2000,400,,,,,0.03025
20000,2299,483,2000,400,,,,,0.0303
20000,2300,483,2000,400,,,,,0.03035
20000,2301,483,2000,400,,,,,0.0304
20000,2301,483,2000,400,,,,,0.03045
20000,2302,483,2000,400,,,,,0.0305
20000,2302,484,2000,400,,,,,0.03055
20000,2303,484,2000,400,,,,,0.0306
20000,2303,484,2000,400,,,,,0.03065
20000,2304,484,2000,400,,,,,0.0307
20000,2304,484,2000,400,,,,,0.03075
20000,2305,484,2000,400,,,,,0.0308
20000,2305,485,2000,400,,,,,0.03085
20000,2306,485,2000,400,,,,,0.0309
20000,2306,485,2000,400,,,,,0.03095
20000,2307,485,2000,400,,,,,0.031
20000,2307,485,2000,400,,,,,0.03105
20000,2308,485,2000,400,,,,,0.0311
20000,2309,485,2000,400,,,,,0.03115
20000,2309,486,2000,400,,,,,0.0312
20000,2310,486,2000,400,,,,,0.03125
20000,2310,486,2000,400,,,,,0.0313
20000,2311,486,2000,400,,,,,0.03135
20000,2311,486,2000,400,,,,,0.0314
20000,2312,486,2000,400,,,,,0.03145
20000,2312,486,2000,400,,,,,0.0315
20000,2313,487,2000,400,,,,,0.03155
20000,2313,487,2000,400,,,,,0.0316
20000,2314,487,2000,400,,,,,0.03165
20000,2314,487,2000,400,,,,,0.0317
20000,2315,487,2000,400,,,,,0.03175
20000,2315,487,2000,400,,,,,0.0318
20000,2316,488,2000,400,,,,,0.03185
20000,2317,488,2000,400,,,,,0.0319
20000,2317,488,2000,400,,,,,0.03195
20000,2318,488,2000,400,,,,,0.032
20000,2318,488,2000,400,,,,,0.03205
20000,2319,488,2000,400,,,,,0.0321
20000,2319,488,2000,400,,,,,0.03215
20000,2320,489,2000,400,,,,,0.0322
20000,2320,489,2000,400,,,,,0.03225
20000,2321,489,2000,400,,,,,0.0323
20000,2321,489,2000,400,,,,,0.03235
20000,2322,489,2000,400,,,,,0.0324
20000,2322,489,2000,400,,,,,0.03245
20000,2323,490,2000,400,,,,,0.0325
20000,2323,490,2000,400,,,,,0.03255
20000,2324,490,2000,400,,,,,0.0326
20000,2325,490,2000,400,,,,,0.03265
20000,2325,490,2000,400,,,,,0.0327
20000,2326,490,2000,400,,,,,0.03275
20000,2326,490,2000,400,,,,,0.0328
20000,2327,491,2000,400,,,,,0.03285
20000,2327,491,2000,400,,,,,0.0329
20000,2328,491,2000,400,,,,,0.03295
20000,2328,491,2000,400,,,,,0.033
20000,2329,491,2000,400,,,,,0.03305
20000,2329,491,2000,400,,,,,0.0331
20000,2330,492,2000,400,,,,,0.03315
20000,2330,492,2000,400,,,,,0.0332
20000,2331,492,2000,400,,,,,0.03325
20000,2331,492,2000,400,,,,,0.0333
20000,2332,492,2000,400,,,,,0.03335
20000,2333,492,2000,400,,,,,0.0334
20000,2333,492,2000,400,,,,,0.03345
20000,2334,493,2000,400,,,,,0.0335
20000,2334,493,2000,400,,,,,0.03355
20000,2335,493,2000,400,,,,,0.0336
20000,2335,493,2000,400,,,,,0.03365
20000,2336,493,2000,400,,,,,0.0337
20000,2336,493,2000,400,,,,,0.03375
20000,2337,494,2000,400,,,,,0.0338
20000,2337,494,2000,400,,,,,0.03385
20000,2338,494,2000,400,,,,,0.0339
20000,2338,494,2000,400,,,,,0.03395
20000,2339,494,2000,400,,,,,0.034
20000,2340,494,2000,400,,,,,0.03405
20000,2340,494,2000,400,,,,,0.0341
20000,2341,495,2000,400,,,,,0.03415
20000,2341,495,2000,400,,,,,0.0342
20000,2342,495,2000,400,,,,,0.03425
20000,2342,495,2000,400,,,,,0.0343
20000,2343,495,2000,400,,,,,0.03435
20000,2343,495,2000,400,,,,,0.0344
20000,2344,496,2000,400,,,,,0.03445
20000,2344,496,2000,400,,,,,0.0345
20000,2345,496,2000,400,,,,,0.03455
20000,2345,496,2000,400,,,,,0.0346
20000,2346,496,2000,400,,,,,0.03465
20000,2347,496,2000,400,,,,,0.0347
20000,2347,496,2000,400,,,,,0.03475
20000,2348,497,2000,400,,,,,0.0348
20000,2348,497,2000,400,,,,,0.03485
20000,2349,497,2000,400,,,,,0.0349
20000,2349,497,2000,400,,,,,0.03495
20000,2350,497,2000,400,,,,,0.035
20000,2350,497,2000,400,,,,,0.03505
20000,2351,498,2000,400,,,,,0.0351
20000,2351,498,2000,400,,,,,0.03515
20000,2352,498,2000,400,,,,,0.0352
20000,2353,498,2000,400,,,,,0.03525
20000,2353,498,2000,400,,,,,0.0353
20000,2354,498,2000,400,,,,,0.03535
20000,2354,498,2000,400,,,,,0.0354
20000,2355,499,2000,400,,,,,0.03545
20000,2355,499,2000,400,,,,,0.0355
20000,2356,499,2000,400,,,,,0.03555
20000,2356,499,2000,400,,,,,0.0356
20000,2357,499,2000,400,,,,,0.03565
20000,2357,499,2000,400,,,,,0.0357
20000,2358,500,2000,400,,,,,0.03575
20000,2358,500,2000,400,,,,,0.0358
20000,2359,500,2000,400,,,,,0.03585
20000,2360,500,2000,400,,,,,0.0359
20000,2360,500,2000,400,,,,,0.03595
20000,2361,500,2000,400,,,,,0.036
20000,2361,500,2000,400,,,,,0.03605
20000,2362,501,2000,400,,,,,0.0361
20000,2362,501,2000,400,,,,,0.03615
20000,2363,501,2000,400,,,,,0.0362
20000,2363,501,2000,400,,,,,0.03625
20000,2364,501,2000,400,,,,,0.0363
20000,2364,501,2000,400,,,,,0.03635
20000,2365,502,2000,400,,,,,0.0364
20000,2366,502,2000,400,,,,,0.03645
20000,2366,502,2000,400,,,,,0.0365
20000,2367,502,2000,400,,,,,0.03655
20000,2367,502,2000,400,,,,,0.0366
20000,2368,502,2000,400,,,,,0.03665
20000,2368,502,2000,400,,,,,0.0367
20000,2369,503,2000,400,,,,,0.03675
20000,2369,503,2000,400,,,,,0.0368
20000,2370,503,2000,400,,,,,0.03685
20000,2370,503,2000,400,,,,,0.0369
20000,2371,503,2000,400,,,,,0.03695
20000,2372,503,2000,400,,,,,0.037
20000,2372,504,2000,400,,,,,0.03705
20000,2373,504,2000,400,,,,,0.0371
20000,2373,504,2000,400,,,,,0.03715
20000,2374,504,2000,400,,,,,0.0372
20000,2374,504,2000,400,,,,,0.03725
20000,2375,504,2000,400,,,,,0.0373
20000,2375,505,2000,400,,,,,0.03735
20000,2376,505,2000,400,,,,,0.0374
20000,2376,505,2000,400,,,,,0.03745
20000,2377,505,2000,400,,,,,0.0375
20000,2378,505,2000,400,,,,,0.03755
20000,2378,505,2000,400,,,,,0.0376
20000,2379,505,2000,400,,,,,0.03765
20000,2379,506,2000,400,,,,,0.0377
20000,2380,506,2000,400,,,,,0.03775
20000,2380,506,2000,400,,,,,0.0378
20000,2381,506,2000,400,,,,,0.03785
20000,2381,506,2000,400,,,,,0.0379
20000,2382,506,2000,400,,,,,0.03795
20000,2383,507,2000,400,,,,,0.038
20000,2383,507,2000,400,,,,,0.03805
20000,2384,507,2000,400,,,,,0.0381
20000,2384,507,2000,400,,,,,0.03815
20000,2385,507,2000,400,,,,,0.0382
20000,2385,507,2000,400,,,,,0.03825
20000,2386,507,2000,400,,,,,0.0383
20000,2386,508,2000,400,,,,,0.03835
20000,2387,508,2000,400,,,,,0.0384
20000,2387,508,2000,400,,,,,0.03845
20000,2388,508,2000,400,,,,,0.0385
20000,2389,508,2000,400,,,,,0.03855
20000,2389,508,2000,400,,,,,0.0386
20000,2390,509,2000,400,,,,,0.03865
20000,2390,509,2000,400,,,,,0.0387
20000,2391,509,2000,400,,,,,0.03875
20000,2391,509,2000,400,,,,,0.0388
20000,2392,509,2000,400,,,,,0.03885
20000,2392,509,2000,400,,,,,0.0389
20000,2393,510,2000,400,,,,,0.03895
20000,2394,510,2000,400,,,,,0.039
20000,2394,510,2000,400,,,,,0.03905
20000,2395,510,2000,400,,,,,0.0391
20000,2395,510,2000,400,,,,,0.03915
20000,2396,510,2000,400,,,,,0.0392
20000,2396,511,2000,400,,,,,0.03925
20000,2397,511,2000,400,,,,,0.0393
20000,2397,511,2000,400,,,,,0.03935
20000,2398,511,2000,400,,,,,0.0394
20000,2398,511,2000,400,,,,,0.03945
20000,2399,511,2000,400,,,,,0.0395
20000,2400,511,2000,400,,,,,0.03955
20000,2400,512,2000,400,,,,,0.0396
20000,2401,512,2000,400,,,,,0.03965
20000,2401,512,2000,400,,,,,0.0397
20000,2402,512,2000,400,,,,,0.03975
20000,2402,512,2000,400,,,,,0.0398
20000,2403,512,2000,400,,,,,0.03985
20000,2403,513,2000,400,,,,,0.0399
20000,2404,513,2000,400,,,,,0.03995
20000,2405,513,2000,400,,,,,0.04
20000,2405,513,2000,400,,,,,0.04005
20000,2406,513,2000,400,,,,,0.0401
20000,2406,513,2000,400,,,,,0.04015
20000,2407,514,2000,400,,,,,0.0402
20000,2407,514,2000,400,,,,,0.04025
20000,2408,514,2000,400,,,,,0.0403
20000,2408,514,2000,400,,,,,0.04035
20000,2409,514,2000,400,,,,,0.0404
20000,2410,514,2000,400,,,,,0.04045
20000,2410,514,2000,400,,,,,0.0405
20000,2411,515,2000,400,,,,,0.04055
20000,2411,515,2000,400,,,,,0.0406
20000,2412,515,2000,400,,,,,0.04065
20000,2412,515,2000,400,,,,,0.0407
20000,2413,515,2000,400,,,,,0.04075
20000,2413,515,2000,400,,,,,0.0408
20000,2414,516,2000,400,,,,,0.04085
20000,2415,516,2000,400,,,,,0.0409
20000,2415,516,2000,400,,,,,0.04095
20000,2416,516,2000,400,,,,,0.041
20000,2416,516,2000,400,,,,,0.04105
20000,2417,516,2000,400,,,,,0.0411
20000,2417,517,2000,400,,,,,0.04115
20000,2418,517,2000,400,,,,,0.0412
20000,2418,517,2000,400,,,,,0.04125
20000,2419,517,2000,400,,,,,0.0413
20000,2420,517,2000,400,,,,,0.04135
20000,2420,517,2000,400,,,,,0.0414
20000,2421,518,2000,400,,,,,0.04145
20000,2421,518,2000,400,,,,,0.0415
20000,2422,518,2000,400,,,,,0.04155
20000,2422,518,2000,400,,,,,0.0416
20000,2423,518,2000,400,,,,,0.04165
20000,2423,518,2000,400,,,,,0.0417
20000,2424,518,2000,400,,,,,0.04175
20000,2425,519,2000,400,,,,,0.0418
20000,2425,519,2000,400,,,,,0.04185
20000,2426,519,2000,400,,,,,0.0419
20000,2426,519,2000,400,,,,,0.04195
20000,2427,519,2000,400,,,,,0.042
20000,2427,519,2000,400,,,,,0.04205
20000,2428,520,2000,400,,,,,0.0421
20000,2428,520,2000,400,,,,,0.04215
20000,2429,520,2000,400,,,,,0.0422
20000,2430,520,2000,400,,,,,0.04225
20000,2430,520,2000,400,,,,,0.0423
20000,2431,520,2000,400,,,,,0.04235
20000,2431,521,2000,400,,,,,0.0424
20000,2432,521,2000,400,,,,,0.04245
20000,2432,521,2000,400,,,,,0.0425
20000,2433,521,2000,400,,,,,0.04255
20000,2434,521,2000,400,,,,,0.0426
20000,2434,521,2000,400,,,,,0.04265
20000,2435,522,2000,400,,,,,0.0427
20000,2435,522,2000,400,,,,,0.04275
20000,2436,522,2000,400,,,,,0.0428
20000,2436,522,2000,400,,,,,0.04285
20000,2437,522,2000,400,,,,,0.0429
20000,2437,522,2000,400,,,,,0.04295
20000,2438,523,2000,400,,,,,0.043
20000,2439,523,2000,400,,,,,0.04305
20000,2439,523,2000,400,,,,,0.0431
20000,2440,523,2000,400,,,,,0.04315
20000,2440,523,2000,400,,,,,0.0432
20000,2441,523,2000,400,,,,,0.04325
20000,2441,524,2000,400,,,,,0.0433
20000,2442,524,2000,400,,,,,0.04335
20000,2442,524,2000,400,,,,,0.0434
20000,2443,524,2000,400,,,,,0.04345
20000,2444,524,2000,400,,,,,0.0435
20000,2444,524,2000,400,,,,,0.04355
20000,2445,524,2000,400,,,,,0.0436
20000,2445,525,2000,400,,,,,0.04365
20000,2446,525,2000,400,,,,,0.0437
20000,2446,525,2000,400,,,,,0.04375
20000,2447,525,2000,400,,,,,0.0438
20000,2448,525,2000,400,,,,,0.04385
20000,2448,525,2000,400,,,,,0.0439
20000,2449,526,2000,400,,,,,0.04395
20000,2449,526,2000,400,,,,,0.044
20000,2450,526,2000,400,,,,,0.04405
20000,2450,526,2000,400,,,,,0.0441
20000,2451,526,2000,400,,,,,0.04415
20000,2452,526,2000,400,,,,,0.0442
20000,2452,527,2000,400,,,,,0.04425
20000,2453,527,2000,400,,,,,0.0443
20000,2453,527,2000,400,,,,,0.04435
20000,2454,527,2000,400,,,,,0.0444
20000,2454,527,2000,400,,,,,0.04445
20000,2455,527,2000,400,,,,,0.0445
20000,2455,528,2000,400,,,,,0.04455
20000,2456,528,2000,400,,,,,0.0446
20000,2457,528,2000,400,,,,,0.04465
20000,2457,528,2000,400,,,,,0.0447
20000,2458,528,2000,400,,,,,0.04475
20000,2458,528,2000,400,,,,,0.0448
20000,2459,529,2000,400,,,,,0.04485
20000,2459,529,2000,400,,,,,0.0449
20000,2460,529,2000,400,,,,,0.04495
20000,2461,529,2000,400,,,,,0.045
20000,2461,529,2000,400,,,,,0.04505
20000,2462,529,2000,400,,,,,0.0451
20000,2462,530,2000,400,,,,,0.04515
20000,2463,530,2000,400,,,,,0.0452
20000,2463,530,2000,400,,,,,0.04525
20000,2464,530,2000,400,,,,,0.0453
20000,2465,530,2000,400,,,,,0.04535
20000,2465,530,2000,400,,,,,0.0454
20000,2466,531,2000,400,,,,,0.04545
20000,2466,531,2000,400,,,,,0.0455
20000,2467,531,2000,400,,,,,0.04555
20000,2467,531,2000,400,,,,,0.0456
20000,2468,531,2000,400,,,,,0.04565
20000,2469,531,2000,400,,,,,0.0457
20000,2469,532,2000,400,,,,,0.04575
20000,2470,532,2000,400,,,,,0.0458
20000,2470,532,2000,400,,,,,0.04585
20000,2471,532,2000,400,,,,,0.0459
20000,2471,532,2000,400,,,,,0.04595
20000,2472,532,2000,400,,,,,0.046
20000,2472,533,2000,400,,,,,0.04605
20000,2473,533,2000,400,,,,,0.0461
20000,2474,533,2000,400,,,,,0.04615
20000,2474,533,2000,400,,,,,0.0462
20000,2475,533,2000,400,,,,,0.04625
20000,2475,533,2000,400,,,,,0.0463
20000,2476,534,2000,400,,,,,0.04635
20000,2476,534,2000,400,,,,,0.0464
20000,2477,534,2000,400,,,,,0.04645
20000,2478,534,2000,400,,,,,0.0465
20000,2478,534,2000,400,,,,,0.04655
20000,2479,534,2000,400,,,,,0.0466
20000,2479,535,2000,400,,,,,0.04665
20000,2480,535,2000,400,,,,,0.0467
20000,2480,535,2000,400,,,,,0.04675
20000,2481,535,2000,400,,,,,0.0468
20000,2482,535,2000,400,,,,,0.04685
20000,2482,535,2000,400,,,,,0.0469
20000,2483,536,2000,400,,,,,0.04695
20000,2483,536,2000,400,,,,,0.047
20000,2484,536,2000,400,,,,,0.04705
20000,2484,536,2000,400,,,,,0.0471
20000,2485,536,2000,400,,,,,0.04715
20000,2486,536,2000,400,,,,,0.0472
20000,2486,537,2000,400,,,,,0.04725
20000,2487,537,2000,400,,,,,0.0473
20000,2487,537,2000,400,,,,,0.04735
20000,2488,537,2000,400,,,,,0.0474
20000,2488,537,2000,400,,,,,0.04745
20000,2489,537,2000,400,,,,,0.0475
20000,2490,538,2000,400,,,,,0.04755
20000,2490,538,2000,400,,,,,0.0476
20000,2491,538,2000,400,,,,,0.04765
20000,2491,538,2000,400,,,,,0.0477
20000,2492,538,2000,400,,,,,0.04775
20000,2492,538,2000,400,,,,,0.0478
20000,2493,539,2000,400,,,,,0.04785
20000,2494,539,2000,400,,,,,0.0479
20000,2494,539,2000,400,,,,,0.04795
20000,2495,539,2000,400,,,,,0.048
20000,2495,539,2000,400,,,,,0.04805
20000,2496,539,2000,400,,,,,0.0481
20000,2497,540,2000,400,,,,,0.04815
20000,2497,540,2000,400,,,,,0.0482
20000,2498,540,2000,400,,,,,0.04825
20000,2498,540,2000,400,,,,,0.0483
20000,2499,540,2000,400,,,,,0.04835
20000,2499,540,2000,400,,,,,0.0484
20000,2500,541,2000,400,,,,,0.04845
20000,2501,541,2000,400,,,,,0.0485
20000,2501,541,2000,400,,,,,0.04855
20000,2502,541,2000,400,,,,,0.0486
20000,2502,541,2000,400,,,,,0.04865
20000,2503,541,2000,400,,,,,0.0487
20000,2503,542,2000,400,,,,,0.04875
20000,2504,542,2000,400,,,,,0.0488
20000,2505,542,2000,400,,,,,0.04885
20000,2505,542,2000,400,,,,,0.0489
20000,2506,542,2000,400,,,,,0.04895
20000,2506,542,2000,400,,,,,0.049
20000,2507,543,2000,400,,,,,0.04905
20000,2507,543,2000,400,,,,,0.0491
20000,2508,543,2000,400,,,,,0.04915
20000,2509,543,2000,400,,,,,0.0492
20000,2509,543,2000,400,,,,,0.04925
20000,2510,543,2000,400,,,,,0.0493
20000,2510,544,2000,400,,,,,0.04935
20000,2511,544,2000,400,,,,,0.0494
20000,2512,544,2000,400,,,,,0.04945
20000,2512,544,2000,400,,,,,0.0495
20000,2513,544,2000,400,,,,,0.04955
20000,2513,544,2000,400,,,,,0.0496
20000,2514,545,2000,400,,,,,0.04965
20000,2514,545,2000,400,,,,,0.0497
20000,2515,545,2000,400,,,,,0.04975
20000,2516,545,2000,400,,,,,0.0498
20000,2516,545,2000,400,,,,,0.04985
20000,2517,545,2000,400,,,,,0.0499
20000,2517,546,2000,400,,,,,0.04995
20000,2518,546,2000,400,,,,,0.05
20000,2518,546,2000,400,,,,,0.05005
20000,2519,546,2001,400,,,,,0.0501
20000,2520,546,2001,400,,,,,0.05015
20000,2520,546,2002,401,,,,,0.0502
20000,2521,547,2002,401,,,,,0.05025
20000,2521,547,2003,401,,,,,0.0503
20000,2522,547,2003,401,,,,,0.05035
20000,2523,547,2004,401,,,,,0.0504
20000,2523,547,2004,401,,,,,0.05045
20000,2524,547,2005,401,,,,,0.0505
20000,2524,548,2005,401,,,,,0.05055
20000,2525,548,2006,402,,,,,0.0506
20000,2525,548,2006,402,,,,,0.05065
20000,2526,548,2007,402,,,,,0.0507
20000,2527,548,2007,402,,,,,0.05075
20000,2527,548,2008,402,,,,,0.0508
20000,2528,549,2008,402,,,,,0.05085
20000,2528,549,2009,402,,,,,0.0509
20000,2529,549,2009,402,,,,,0.05095
20000,2530,549,2010,403,,,,,0.051
20000,2530,549,2010,403,,,,,0.05105
20000,2531,550,2011,403,,,,,0.0511
20000,2531,550,2011,403,,,,,0.05115
20000,2532,550,2012,403,,,,,0.0512
20000,2532,550,2012,403,,,,,0.05125
20000,2533,550,2013,403,,,,,0.0513
20000,2534,550,2013,404,,,,,0.05135
